Date,Open,High,Low,Close,Adj Close,Volume
2000-03-01,375900.000000,375900.000000,375900.000000,375900.000000,210651.031250,0
2000-03-02,431550.000000,431550.000000,431550.000000,431550.000000,241836.765625,122129
2000-03-03,495600.000000,495600.000000,458850.000000,495600.000000,277729.812500,1321448
2000-03-06,485100.000000,492450.000000,459900.000000,466200.000000,261254.296875,532429
2000-03-07,462000.000000,483000.000000,451500.000000,471450.000000,264196.375000,318176
2000-03-08,451500.000000,490350.000000,451500.000000,484050.000000,271257.343750,409676
2000-03-09,485100.000000,493500.000000,472500.000000,472500.000000,264784.843750,297305
2000-03-10,483000.000000,487200.000000,434700.000000,444150.000000,248897.687500,271419
2000-03-13,426300.000000,430500.000000,391650.000000,396900.000000,222419.203125,367238
2000-03-14,405300.000000,432600.000000,399000.000000,413700.000000,231833.796875,351143
2000-03-15,399000.000000,438900.000000,394800.000000,431550.000000,241836.765625,315548
2000-03-16,447300.000000,449400.000000,414750.000000,422100.000000,236541.093750,272667
2000-03-17,434700.000000,446250.000000,430500.000000,436800.000000,244778.843750,262210
2000-03-20,462000.000000,473550.000000,453600.000000,466200.000000,261254.296875,420262
2000-03-21,468300.000000,480900.000000,456750.000000,476700.000000,267138.406250,389205
2000-03-22,480900.000000,510300.000000,476700.000000,504000.000000,282437.093750,576876
2000-03-23,514500.000000,534449.000000,483000.000000,483000.000000,270668.906250,615052
2000-03-24,504000.000000,555449.000000,487200.000000,530250.000000,297147.375000,1051505
2000-03-27,536549.000000,548099.000000,508200.000000,525000.000000,294205.312500,652871
2000-03-28,535499.000000,561749.000000,525000.000000,543899.000000,304796.187500,723905
2000-03-29,543899.000000,577499.000000,535499.000000,560699.000000,314210.718750,819195
2000-03-30,554399.000000,554399.000000,522899.000000,535499.000000,300088.843750,513781
2000-03-31,515550.000000,545999.000000,515550.000000,516599.000000,289497.468750,374162
2000-04-03,527100.000000,550199.000000,521849.000000,533399.000000,298912.031250,401957
2000-04-04,525000.000000,540749.000000,506100.000000,520799.000000,291851.093750,229162
2000-04-05,520799.000000,520799.000000,520799.000000,520799.000000,291851.093750,0
2000-04-06,532349.000000,535499.000000,491400.000000,491400.000000,275376.125000,331538
2000-04-07,499800.000000,518699.000000,499800.000000,513450.000000,287732.843750,298214
2000-04-10,516599.000000,530250.000000,507150.000000,517649.000000,290085.875000,289195
2000-04-11,510300.000000,511350.000000,496650.000000,504000.000000,282437.093750,170076
2000-04-12,504000.000000,516599.000000,493500.000000,509250.000000,285379.093750,196162
2000-04-13,509250.000000,509250.000000,509250.000000,509250.000000,285379.093750,0
2000-04-14,485100.000000,493500.000000,462000.000000,474600.000000,265961.593750,229343
2000-04-17,406350.000000,429450.000000,404250.000000,404250.000000,226538.046875,350843
2000-04-18,459900.000000,463050.000000,428400.000000,456750.000000,255958.625000,513195
2000-04-19,477750.000000,492450.000000,452550.000000,468300.000000,262431.125000,318386
2000-04-20,462000.000000,475650.000000,455700.000000,462000.000000,258900.640625,147876
2000-04-21,476700.000000,478800.000000,451500.000000,451500.000000,253016.531250,209995
2000-04-24,441000.000000,457800.000000,432600.000000,453600.000000,254193.421875,252119
2000-04-25,441000.000000,447300.000000,434700.000000,439950.000000,246544.046875,172529
2000-04-26,451500.000000,456750.000000,374850.000000,374850.000000,210062.609375,1469348
2000-04-27,346500.000000,357000.000000,319200.000000,339150.000000,190056.640625,1993410
2000-04-28,347550.000000,376950.000000,346500.000000,369600.000000,207120.562500,1105952
2000-05-01,369600.000000,369600.000000,369600.000000,369600.000000,207120.562500,0
2000-05-02,357000.000000,380100.000000,349650.000000,365400.000000,204766.890625,647105
2000-05-03,363300.000000,380100.000000,355950.000000,365400.000000,204766.890625,473233
2000-05-04,369600.000000,382200.000000,361200.000000,367500.000000,205943.765625,508262
2000-05-05,367500.000000,367500.000000,367500.000000,367500.000000,205943.765625,0
2000-05-08,375900.000000,386400.000000,368550.000000,374850.000000,210062.609375,421371
2000-05-09,374850.000000,374850.000000,374850.000000,374850.000000,210062.609375,0
2000-05-10,359100.000000,364350.000000,357000.000000,359100.000000,201236.437500,200276
2000-05-11,359100.000000,359100.000000,359100.000000,359100.000000,201236.437500,0
2000-05-12,359100.000000,363300.000000,341250.000000,344400.000000,192998.687500,211690
2000-05-15,357000.000000,374850.000000,348600.000000,351750.000000,197117.562500,454619
2000-05-16,354900.000000,368550.000000,352800.000000,367500.000000,205943.765625,297152
2000-05-17,378000.000000,387450.000000,362250.000000,369600.000000,207120.562500,405814
2000-05-18,354900.000000,366450.000000,351750.000000,359100.000000,201236.437500,190552
2000-05-19,357000.000000,359100.000000,347550.000000,357000.000000,200059.609375,207438
2000-05-22,350700.000000,355950.000000,342300.000000,342300.000000,191821.890625,157476
2000-05-23,327600.000000,345450.000000,327600.000000,337050.000000,188879.812500,173071
2000-05-24,327600.000000,346500.000000,315000.000000,336000.000000,188291.406250,261843
2000-05-25,355950.000000,364350.000000,340200.000000,353850.000000,198294.343750,829414
2000-05-26,340200.000000,344400.000000,310800.000000,317100.000000,177700.000000,393848
2000-05-29,276150.000000,310800.000000,269850.000000,290850.000000,162989.734375,706686
2000-05-30,290850.000000,290850.000000,290850.000000,290850.000000,162989.734375,0
2000-05-31,354900.000000,383250.000000,347550.000000,369600.000000,207120.562500,838033
2000-06-01,369600.000000,394800.000000,357000.000000,378000.000000,211827.812500,565395
2000-06-02,409500.000000,409500.000000,384300.000000,390600.000000,218888.765625,492267
2000-06-05,407400.000000,414750.000000,396900.000000,406350.000000,227714.890625,425195
2000-06-06,406350.000000,406350.000000,406350.000000,406350.000000,227714.890625,0
2000-06-07,403200.000000,424200.000000,395850.000000,415800.000000,233010.625000,514267
2000-06-08,422100.000000,475650.000000,420000.000000,439950.000000,246544.046875,1091210
2000-06-09,441000.000000,470400.000000,439950.000000,470400.000000,263607.968750,490043
2000-06-12,478800.000000,493500.000000,457800.000000,462000.000000,258900.640625,414800
2000-06-13,451500.000000,455700.000000,430500.000000,434700.000000,243602.000000,278195
2000-06-14,453600.000000,472500.000000,437850.000000,469350.000000,263019.500000,446748
2000-06-15,453600.000000,458850.000000,430500.000000,432600.000000,242425.156250,300014
2000-06-16,426300.000000,445200.000000,415800.000000,426300.000000,238894.750000,253614
2000-06-19,409500.000000,432600.000000,407400.000000,416850.000000,233599.015625,453643
2000-06-20,438900.000000,443100.000000,428400.000000,431550.000000,241836.765625,414143
2000-06-21,443100.000000,458850.000000,435750.000000,438900.000000,245955.687500,496676
2000-06-22,459900.000000,487200.000000,452550.000000,462000.000000,258900.640625,1159829
2000-06-23,455700.000000,474600.000000,452550.000000,465150.000000,260665.953125,475919
2000-06-26,478800.000000,491400.000000,472500.000000,483000.000000,270668.906250,438200
2000-06-27,489300.000000,495600.000000,477750.000000,489300.000000,274199.406250,347633
2000-06-28,489300.000000,498750.000000,483000.000000,495600.000000,277729.812500,528724
2000-06-29,493500.000000,500850.000000,451500.000000,468300.000000,262431.125000,578676
2000-06-30,455700.000000,472500.000000,451500.000000,462000.000000,258900.640625,355800
2000-07-03,468300.000000,473550.000000,462000.000000,472500.000000,264784.843750,180852
2000-07-04,478800.000000,487200.000000,464100.000000,476700.000000,267138.406250,342490
2000-07-05,483000.000000,498750.000000,479850.000000,497700.000000,278906.656250,403114
2000-07-06,485100.000000,517649.000000,478800.000000,514500.000000,288321.218750,535895
2000-07-07,514500.000000,529200.000000,510300.000000,514500.000000,288321.218750,422033
2000-07-10,522899.000000,527100.000000,500850.000000,507150.000000,284202.375000,244186
2000-07-11,514500.000000,518699.000000,499800.000000,501900.000000,281260.312500,299390
2000-07-12,498750.000000,508200.000000,478800.000000,489300.000000,274199.406250,386071
2000-07-13,493500.000000,504000.000000,478800.000000,494550.000000,277141.375000,318490
2000-07-14,504000.000000,506100.000000,487200.000000,491400.000000,275376.125000,224857
2000-07-17,491400.000000,491400.000000,491400.000000,491400.000000,275376.125000,0
2000-07-18,480900.000000,500850.000000,480900.000000,493500.000000,276553.000000,187233
2000-07-19,480900.000000,500850.000000,480900.000000,493500.000000,276553.000000,187233
2000-07-20,451500.000000,451500.000000,415800.000000,415800.000000,233010.625000,565438
2000-07-21,428400.000000,446250.000000,424200.000000,435750.000000,244190.390625,591071
2000-07-24,420000.000000,420000.000000,393750.000000,397950.000000,223007.609375,243848
2000-07-25,388500.000000,392700.000000,370650.000000,383250.000000,214769.890625,297052
2000-07-26,379050.000000,395850.000000,368550.000000,389550.000000,218300.359375,345533
2000-07-27,378000.000000,383250.000000,374850.000000,378000.000000,211827.812500,167286
2000-07-28,357000.000000,362250.000000,338100.000000,345450.000000,193587.109375,321090
2000-07-31,337050.000000,366450.000000,331800.000000,365400.000000,204766.890625,258348
2000-08-01,378000.000000,420000.000000,373800.000000,420000.000000,235364.250000,564414
2000-08-02,420000.000000,423150.000000,393750.000000,410550.000000,230068.562500,433295
2000-08-03,418950.000000,426300.000000,403200.000000,409500.000000,229480.187500,245695
2000-08-04,409500.000000,411600.000000,399000.000000,401100.000000,224772.875000,197814
2000-08-07,384300.000000,397950.000000,383250.000000,387450.000000,217123.531250,136471
2000-08-08,394800.000000,403200.000000,388500.000000,390600.000000,218888.765625,160838
2000-08-09,397950.000000,421050.000000,396900.000000,418950.000000,234775.843750,308386
2000-08-10,417900.000000,426300.000000,408450.000000,424200.000000,237717.890625,201905
2000-08-11,411600.000000,413700.000000,402150.000000,407400.000000,228303.343750,192062
2000-08-14,434700.000000,436800.000000,412650.000000,414750.000000,232422.203125,181848
2000-08-15,414750.000000,414750.000000,414750.000000,414750.000000,232422.203125,0
2000-08-16,441000.000000,476700.000000,437850.000000,476700.000000,267138.406250,741667
2000-08-17,477750.000000,484050.000000,451500.000000,457800.000000,256547.015625,453933
2000-08-18,472500.000000,479850.000000,458850.000000,459900.000000,257723.875000,232019
2000-08-21,452550.000000,469350.000000,452550.000000,463050.000000,259489.109375,116110
2000-08-22,457800.000000,468300.000000,456750.000000,468300.000000,262431.125000,101271
2000-08-23,470400.000000,472500.000000,457800.000000,460950.000000,258312.296875,128352
2000-08-24,472500.000000,478800.000000,460950.000000,472500.000000,264784.843750,195738
2000-08-25,476700.000000,476700.000000,466200.000000,475650.000000,266550.000000,80410
2000-08-28,475650.000000,486150.000000,472500.000000,478800.000000,268315.250000,96638
2000-08-29,478800.000000,484050.000000,468300.000000,478800.000000,268315.250000,102776
2000-08-30,472500.000000,474600.000000,465150.000000,465150.000000,260665.953125,424590
2000-08-31,452550.000000,456750.000000,412650.000000,426300.000000,238894.750000,403371
2000-09-01,429450.000000,433650.000000,416850.000000,424200.000000,237717.890625,201000
2000-09-04,424200.000000,424200.000000,391650.000000,394800.000000,221242.390625,219267
2000-09-05,387450.000000,397950.000000,376950.000000,386400.000000,216535.140625,512124
2000-09-06,394800.000000,399000.000000,379050.000000,379050.000000,212416.265625,579110
2000-09-07,361200.000000,365400.000000,349650.000000,349650.000000,195940.750000,542095
2000-09-08,361200.000000,362250.000000,350700.000000,358050.000000,200648.031250,382300
2000-09-11,358050.000000,358050.000000,358050.000000,358050.000000,200648.031250,0
2000-09-12,358050.000000,358050.000000,358050.000000,358050.000000,200648.031250,0
2000-09-13,358050.000000,358050.000000,358050.000000,358050.000000,200648.031250,0
2000-09-14,337050.000000,396900.000000,334950.000000,396900.000000,222419.203125,394210
2000-09-15,365400.000000,369600.000000,344400.000000,347550.000000,194763.937500,393019
2000-09-18,317100.000000,323400.000000,296100.000000,298200.000000,167108.625000,472243
2000-09-19,298200.000000,329700.000000,287700.000000,312900.000000,175346.375000,535095
2000-09-20,354900.000000,359100.000000,336000.000000,359100.000000,201236.437500,577043
2000-09-21,349650.000000,363300.000000,329700.000000,333900.000000,187114.578125,409671
2000-09-22,312900.000000,319200.000000,301350.000000,301350.000000,168873.843750,371310
2000-09-25,307650.000000,321300.000000,307650.000000,320250.000000,179465.265625,233038
2000-09-26,307650.000000,324450.000000,305550.000000,320250.000000,179465.265625,199810
2000-09-27,321300.000000,329700.000000,318150.000000,326550.000000,182995.718750,207557
2000-09-28,336000.000000,343350.000000,332850.000000,336000.000000,188291.406250,299876
2000-09-29,340200.000000,342300.000000,328650.000000,334950.000000,187702.984375,184438
2000-10-02,315000.000000,325500.000000,313950.000000,323400.000000,181230.468750,121895
2000-10-03,323400.000000,323400.000000,323400.000000,323400.000000,181230.468750,0
2000-10-04,315000.000000,338100.000000,310800.000000,331800.000000,185937.750000,298000
2000-10-05,337050.000000,342300.000000,329700.000000,329700.000000,184760.937500,266738
2000-10-06,321300.000000,324450.000000,317100.000000,323400.000000,181230.468750,156600
2000-10-09,317100.000000,321300.000000,309750.000000,310800.000000,174169.562500,148867
2000-10-10,304500.000000,317100.000000,294000.000000,302400.000000,169462.281250,366943
2000-10-11,287700.000000,289800.000000,262500.000000,274050.000000,153575.171875,588948
2000-10-12,269850.000000,277200.000000,258300.000000,259350.000000,145337.421875,447490
2000-10-13,241500.000000,243600.000000,222600.000000,236250.000000,132392.421875,556162
2000-10-16,236250.000000,236250.000000,236250.000000,236250.000000,132392.421875,0
2000-10-17,220500.000000,227850.000000,201600.000000,201600.000000,112974.851563,873724
2000-10-18,186900.000000,202650.000000,171780.000000,191100.000000,107090.734375,1740538
2000-10-19,182910.000000,196350.000000,173460.000000,175140.000000,98146.914063,1463295
2000-10-20,189210.000000,199080.000000,187110.000000,190050.000000,106502.320313,1893514
2000-10-23,190050.000000,191100.000000,161910.000000,161910.000000,90732.937500,725376
2000-10-24,166110.000000,186060.000000,165690.000000,186060.000000,104266.351563,991424
2000-10-25,182280.000000,196350.000000,174720.000000,188370.000000,105560.875000,1076114
2000-10-26,177660.000000,184590.000000,176610.000000,179340.000000,100500.539063,365410
2000-10-27,179340.000000,179340.000000,179340.000000,179340.000000,100500.539063,0
2000-10-30,166740.000000,169470.000000,154350.000000,154770.000000,86731.726563,462933
2000-10-31,139860.000000,148890.000000,131670.000000,146790.000000,82259.804688,903819
2000-11-01,150150.000000,155400.000000,147000.000000,151620.000000,84966.492188,902505
2000-11-02,152250.000000,169890.000000,149310.000000,164430.000000,92145.117188,1292557
2000-11-03,171780.000000,179550.000000,168210.000000,170100.000000,95322.531250,1141795
2000-11-06,165900.000000,189000.000000,160860.000000,170730.000000,95675.570313,1469238
2000-11-07,170100.000000,174930.000000,161700.000000,162540.000000,91085.960938,602095
2000-11-08,157290.000000,162540.000000,154140.000000,154350.000000,86496.343750,436757
2000-11-09,147210.000000,152880.000000,146370.000000,150780.000000,84495.765625,536471
2000-11-10,150990.000000,153510.000000,145950.000000,146580.000000,82142.132813,422981
2000-11-13,146370.000000,150780.000000,138600.000000,139650.000000,78258.617188,694486
2000-11-14,147210.000000,155400.000000,144480.000000,155400.000000,87084.781250,798176
2000-11-15,168000.000000,168000.000000,151410.000000,155190.000000,86967.085938,709000
2000-11-16,157500.000000,163590.000000,154350.000000,161700.000000,90615.234375,522971
2000-11-17,155400.000000,158970.000000,151410.000000,152460.000000,85437.234375,317448
2000-11-20,147000.000000,154350.000000,147000.000000,149100.000000,83554.312500,260171
2000-11-21,147000.000000,148890.000000,139650.000000,145950.000000,81789.085938,289962
2000-11-22,140070.000000,152670.000000,140070.000000,147000.000000,82377.476563,602557
2000-11-23,152040.000000,154140.000000,144480.000000,145530.000000,81553.718750,570471
2000-11-24,151410.000000,153300.000000,147000.000000,152250.000000,85319.546875,518552
2000-11-27,157500.000000,174930.000000,156870.000000,174930.000000,98029.210938,1137681
2000-11-28,165900.000000,169050.000000,157500.000000,159600.000000,89438.421875,981210
2000-11-29,149100.000000,150780.000000,146160.000000,147840.000000,82848.218750,418224
2000-11-30,149310.000000,150150.000000,137970.000000,143640.000000,80494.578125,602305
2000-12-01,132300.000000,144060.000000,132300.000000,142800.000000,80023.843750,447129
2000-12-04,139020.000000,144900.000000,136710.000000,136710.000000,76611.070313,294533
2000-12-05,140700.000000,143430.000000,138180.000000,143010.000000,80141.523438,379662
2000-12-06,151200.000000,152670.000000,136500.000000,138180.000000,77434.843750,677848
2000-12-07,136500.000000,139230.000000,133770.000000,138180.000000,77434.843750,320352
2000-12-08,137130.000000,140280.000000,135870.000000,139650.000000,78258.617188,271419
2000-12-11,145110.000000,147000.000000,141120.000000,143010.000000,80141.523438,442148
2000-12-12,143010.000000,149730.000000,141960.000000,143010.000000,80141.523438,751843
2000-12-13,143010.000000,148050.000000,138600.000000,147000.000000,82377.476563,577743
2000-12-14,142800.000000,143640.000000,141120.000000,141750.000000,79435.437500,401238
2000-12-15,139020.000000,141750.000000,137760.000000,137970.000000,77317.164063,284048
2000-12-18,135030.000000,137340.000000,132510.000000,132930.000000,74492.789063,275624
2000-12-19,132300.000000,132720.000000,113190.000000,113190.000000,63430.675781,807138
2000-12-20,105210.000000,107100.000000,96389.898438,96389.898438,54016.042969,1249576
2000-12-21,88829.898438,92084.898438,82634.898438,83159.898438,46602.074219,1708310
2000-12-22,85049.898438,86939.898438,74549.898438,74759.898438,41894.781250,1571143
2000-12-25,null,null,null,null,null,null
2000-12-26,76124.898438,85679.898438,74129.898438,84524.898438,47366.992188,1493419
2000-12-27,null,null,null,null,null,null
2000-12-28,null,null,null,null,null,null
2000-12-29,null,null,null,null,null,null
2001-01-01,null,null,null,null,null,null
2001-01-02,81899.898438,96179.898438,81899.898438,95339.898438,53427.632813,942410
2001-01-03,92189.898438,99749.898438,90719.898438,95759.898438,53662.996094,1384333
2001-01-04,110040.000000,110040.000000,106470.000000,110040.000000,61665.429688,1122962
2001-01-05,112350.000000,126420.000000,110040.000000,126420.000000,70844.648438,1427290
2001-01-08,126000.000000,142380.000000,122640.000000,128940.000000,72256.820313,1292795
2001-01-09,126000.000000,128100.000000,118650.000000,124320.000000,69667.812500,1076824
2001-01-10,115500.000000,125580.000000,105840.000000,105840.000000,59311.792969,1903086
2001-01-11,102900.000000,114660.000000,102900.000000,110880.000000,62136.160156,2167162
2001-01-12,119490.000000,120960.000000,111720.000000,111720.000000,62606.890625,1340643
2001-01-15,115500.000000,126000.000000,113400.000000,126000.000000,70609.273438,1599938
2001-01-16,130200.000000,142590.000000,124320.000000,140700.000000,78847.023438,2214110
2001-01-17,140700.000000,150150.000000,126210.000000,131250.000000,73551.328125,2692719
2001-01-18,134190.000000,139650.000000,133350.000000,135450.000000,75904.976563,1153900
2001-01-19,147210.000000,148890.000000,139650.000000,142380.000000,79788.492188,998410
2001-01-22,141750.000000,146370.000000,140700.000000,144270.000000,80847.617188,807681
2001-01-23,null,null,null,null,null,null
2001-01-24,null,null,null,null,null,null
2001-01-25,null,null,null,null,null,null
2001-01-26,139860.000000,140700.000000,122850.000000,124110.000000,69550.148438,1008176
2001-01-29,124320.000000,127890.000000,118230.000000,120540.000000,67549.539063,846105
2001-01-30,123900.000000,129990.000000,120750.000000,122850.000000,68844.031250,948024
2001-01-31,119700.000000,122850.000000,109830.000000,122850.000000,68844.031250,1290590
2001-02-01,115500.000000,120120.000000,113820.000000,116130.000000,65078.214844,555014
2001-02-02,117600.000000,119490.000000,112350.000000,113400.000000,63548.355469,496800
2001-02-05,105630.000000,107730.000000,101010.000000,103530.000000,58017.292969,580071
2001-02-06,101115.000000,104160.000000,99959.898438,102270.000000,57311.195313,638100
2001-02-07,103110.000000,104055.000000,100800.000000,100905.000000,56546.261719,547586
2001-02-08,100800.000000,112350.000000,96914.898438,105840.000000,59311.792969,1542605
2001-02-09,103005.000000,105840.000000,101535.000000,101850.000000,57075.835938,631590
2001-02-12,100800.000000,103740.000000,99224.898438,101430.000000,56840.460938,705133
2001-02-13,104160.000000,105840.000000,99224.898438,99854.898438,55957.804688,942624
2001-02-14,98699.898438,99224.898438,96914.898438,97859.898438,54839.820313,951005
2001-02-15,102900.000000,103950.000000,97649.898438,97754.898438,54780.972656,1745119
2001-02-16,97649.898438,99224.898438,93554.898438,93659.898438,52486.171875,1234805
2001-02-19,91349.898438,91454.898438,85574.898438,88199.898438,49426.441406,1545533
2001-02-20,88199.898438,93659.898438,87149.898438,90089.898438,50485.570313,1743348
2001-02-21,86309.898438,88619.898438,85154.898438,85679.898438,48014.250000,1080352
2001-02-22,83999.898438,84419.898438,80324.898438,81269.898438,45542.925781,1003514
2001-02-23,80114.898438,85364.898438,80114.898438,83999.898438,47072.796875,1495848
2001-02-26,84419.898438,85049.898438,82319.898438,82739.898438,46366.703125,785862
2001-02-27,83894.898438,85889.898438,80219.898438,80429.898438,45072.191406,1187062
2001-02-28,78749.898438,80744.898438,77174.898438,78749.898438,44130.738281,1099738
2001-03-01,null,null,null,null,null,null
2001-03-02,79379.898438,80009.898438,70349.898438,70874.898438,39717.660156,1695452
2001-03-05,65204.898438,73919.898438,65204.898438,72659.898438,40717.960938,2064362
2001-03-06,75389.898438,77069.898438,72239.898438,73919.898438,41424.050781,1824038
2001-03-07,76649.898438,78749.898438,72029.898438,72659.898438,40717.960938,1983962
2001-03-08,72764.898438,75179.898438,69929.898438,72764.898438,40776.800781,1408552
2001-03-09,71714.898438,72134.898438,69824.898438,70034.898438,39246.929688,927319
2001-03-12,70454.898438,79799.898438,70349.898438,71609.898438,40129.550781,3288271
2001-03-13,70559.898438,73079.898438,61214.898438,62999.898438,35304.589844,3030795
2001-03-14,null,null,null,null,null,null
2001-03-15,61529.898438,66464.898438,61529.898438,66464.898438,37246.335938,1632938
2001-03-16,66359.898438,68144.898438,65204.898438,65939.898438,36952.132813,1621652
2001-03-19,65099.898438,67409.898438,64679.898438,65309.898438,36599.082031,1302210
2001-03-20,67199.898438,67409.898438,64574.898438,64784.898438,36304.878906,1434595
2001-03-21,62999.898438,63524.898438,62474.898438,62789.898438,35186.894531,1156524
2001-03-22,62789.898438,66779.898438,61424.898438,62999.898438,35304.589844,2771257
2001-03-23,65099.898438,65729.898438,63419.898438,63734.898438,35716.464844,2120395
2001-03-26,65939.898438,73289.898438,64994.898438,73289.898438,41071.011719,4349233
2001-03-27,73709.898438,76439.898438,66149.898438,66149.898438,37069.808594,5440990
2001-03-28,69509.898438,71084.898438,62579.898438,63839.898438,35775.320313,3114300
2001-03-29,65729.898438,70139.898438,64259.898438,68459.898438,38364.308594,3990905
2001-03-30,67304.898438,69929.898438,64259.898438,66254.898438,37128.656250,3796724
2001-04-02,66359.898438,66674.898438,64049.898438,64889.898438,36363.714844,1461810
2001-04-03,62369.898438,63209.898438,61529.898438,61529.898438,34480.812500,1571257
2001-04-04,59534.898438,60374.898438,57959.898438,57959.898438,32480.210938,1690633
2001-04-05,null,null,null,null,null,null
2001-04-06,62999.898438,63629.898438,61319.898438,62159.898438,34833.851563,2815581
2001-04-09,60899.898438,61109.898438,58589.898438,58799.898438,32950.933594,1500100
2001-04-10,59114.898438,59324.898438,55019.898438,55229.898438,30950.347656,1393010
2001-04-11,57749.898438,58274.898438,53339.898438,53969.898438,30244.251953,2539048
2001-04-12,56594.898438,56699.898438,53864.898438,55019.898438,30832.662109,2590433
2001-04-13,55544.898438,55859.898438,53234.898438,53864.898438,30185.408203,1588914
2001-04-16,53339.898438,54389.898438,52499.898438,52604.898438,29479.312500,1315405
2001-04-17,51554.898438,52709.898438,50819.898438,51029.898438,28596.697266,2224662
2001-04-18,54599.898438,58589.898438,53444.898438,58589.898438,32833.253906,4933948
2001-04-19,65099.898438,67304.898438,62999.898438,67304.898438,37717.062500,2806805
2001-04-20,69404.898438,76334.898438,68879.898438,68984.898438,38658.515625,6333262
2001-04-23,71399.898438,75389.898438,70979.898438,71504.898438,40070.707031,4123848
2001-04-24,67304.898438,68144.898438,64259.898438,64679.898438,36246.046875,3182490
2001-04-25,63524.898438,72449.898438,62159.898438,67829.898438,38011.269531,5347200
2001-04-26,63524.898438,72449.898438,62159.898438,67829.898438,38011.269531,5347200
2001-04-27,64469.898438,66779.898438,63734.898438,64574.898438,36187.203125,2311124
2001-04-30,67199.898438,72764.898438,66569.898438,71084.898438,39835.343750,5879686
2001-05-01,null,null,null,null,null,null
2001-05-02,72029.898438,75704.898438,70874.898438,71084.898438,39835.343750,4529676
2001-05-03,72029.898438,73604.898438,70664.898438,72029.898438,40364.910156,3510319
2001-05-04,71084.898438,73814.898438,70034.898438,72764.898438,40776.800781,3167143
2001-05-07,75599.898438,78959.898438,73184.898438,76754.898438,43012.761719,3904033
2001-05-08,81899.898438,88199.898438,80849.898438,88199.898438,49426.441406,3683976
2001-05-09,90299.898438,94079.898438,82529.898438,82529.898438,46249.027344,5944014
2001-05-10,86099.898438,87149.898438,81584.898438,86099.898438,48249.609375,3310329
